as_of_date;valuation_time_utc;currency;collateral_curve;market;instrument_id;option_type;exercise_style;settlement_type;expiry_label;expiry_date;expiry_years;swap_tenor_label;underlying_maturity_date;swap_tenor_years;moneyness_bps;strike_rate;forward_swap_rate;atm_normal_vol_bps;normal_vol_bid_bps;normal_vol_mid_bps;normal_vol_ask_bps;black_vol_mid_pct;annuity;discount_factor_to_expiry;notional_eur;premium_bid_eur;premium_mid_eur;premium_ask_eur;premium_mid_bp_notional;intrinsic_value_eur;time_value_eur;vega_eur_per_1bp;delta_annuity_adjusted;quote_source;quote_age_min;liquidity_score;quote_quality;synthetic_seed
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;-50;0,02428181;0,02928181;69,6985;68,9834;70,3084;71,6334;26,3674;18,75823723;0,94960623;103754936;3682779,58;3810681,69;3939194,96;367,2771;0;3810681,69;96764,5;-5,76874133;BROKER_C;2;87,47;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;-25;0,02678181;0,02928181;69,6985;68,9967;70,2067;71,4167;25,0703;18,75823723;0,94960623;103284932;10209926,34;10337991,43;10466196,58;1000,9196;4843608,14;5494383,29;105897,77;11,24368927;COMPOSITE;1;89,72;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;-25;0,02678181;0,02928181;69,6985;68,9967;70,2067;71,4167;25,0703;18,75823723;0,94960623;103284932;5366318,2;5494383,29;5622588,43;531,9637;0;5494383,29;105897,77;-7,51454796;BROKER_B;1;89,72;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;0;0,02928181;0,02928181;69,6985;68,9372;70,0372;71,1372;23,9183;18,75823723;0,94960623;102757133;7496919,46;7616544,4;7736169,35;741,2181;0;7616544,4;108749,95;9,37911862;BROKER_B;1;91,97;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;0;0,02928181;0,02928181;69,6985;68,9372;70,0372;71,1372;23,9183;18,75823723;0,94960623;102757133;7496919,46;7616544,4;7736169,35;741,2181;0;7616544,4;108749,95;-9,37911862;COMPOSITE;1;91,97;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;25;0,03178181;0,02928181;69,6985;68,5357;69,7457;70,9557;22,8628;18,75823723;0,94960623;102180823;5260716,93;5387358,34;5514141,01;527,2377;0;5387358,34;104721,68;7,50248358;COMPOSITE;1;89,72;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;25;0,03178181;0,02928181;69,6985;68,5357;69,7457;70,9557;22,8628;18,75823723;0,94960623;102180823;10052547,23;10179188,64;10305971,31;996,1936;4791830,3;5387358,34;104721,68;-11,25575366;BROKER_B;1;89,72;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;50;0,03428181;0,02928181;69,6985;67,9911;69,3161;70,6411;21,8778;18,75823723;0,94960623;101566143;3511728,06;3636463,02;3761820,06;358,0389;0;3636463,02;94378,44;5,72135156;BROKER_C;2;87,47;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;50;0,03428181;0,02928181;69,6985;67,9911;69,3161;70,6411;21,8778;18,75823723;0,94960623;101566143;13037737,08;13162472,05;13287829,09;1295,9508;9526009,03;3636463,02;94378,44;-13,03688567;BROKER_A;2;87,47;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;100;0,03928181;0,02928181;69,6985;66,9645;68,5145;70,0645;20,2017;18,75823723;0,94960623;50132708;666256,88;713947,89;762802,5;142,4116;0;713947,89;31149,22;2,83293504;COMPOSITE;3;82,97;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;100;0,03928181;0,02928181;69,6985;66,9645;68,5145;70,0645;20,2017;18,75823723;0,94960623;50132708;10070269,17;10117960,19;10166814,79;2018,2353;9404012,3;713947,89;31149,22;-15,92530219;COMPOSITE;3;82,97;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;150;0,04428181;0,02928181;69,6985;66,6678;68,4428;70,2178;19,0071;18,75823723;0,94960623;24736523;103866,49;117413,7;131831,73;47,4657;0;117413,7;7878,8;1,13687144;BROKER_A;5;78,47;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;150;0,04428181;0,02928181;69,6985;66,6678;68,4428;70,2178;19,0071;18,75823723;0,94960623;24736523;7064069,99;7077617,2;7092035,23;2861,2013;6960203,5;117413,7;7878,8;-17,62136579;BROKER_C;5;78,47;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;200;0,04928181;0,02928181;69,6985;66,6464;68,6464;70,6464;18,0707;18,75823723;0,94960623;9770061;10513,3;12839,13;15471,07;13,1413;0;12839,13;1238,51;0,36939622;BROKER_A;7;73,97;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E2Y-T30Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;2Y;2028-06-10;2;30Y;2058-06-10;30;200;0,04928181;0,02928181;69,6985;66,6464;68,6464;70,6464;18,0707;18,75823723;0,94960623;9770061;3675895,74;3678221,57;3680853,51;3764,7887;3665382,44;12839,13;1238,51;-18,38884101;BROKER_C;7;73,97;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-200;0,01058279;0,03058279;59,9416;61,6799;63,2349;64,7899;35,1494;0,89492733;0,92234722;9530234;171659,98;171825,9;172006;180,2956;170577,34;1248,56;111,25;0,8645702;BROKER_C;9;78,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-200;0,01058279;0,03058279;59,9416;61,6799;63,2349;64,7899;35,1494;0,89492733;0,92234722;9530234;1082,64;1248,56;1428,66;1,3101;0;1248,56;111,25;-0,03035713;BROKER_A;9;78,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-150;0,01558279;0,03058279;59,9416;60,5307;61,8607;63,1907;28,337;0,89492733;0,92234722;23754413;326512,23;327229,95;327978,56;137,7554;318877,1;8352,85;551,34;0,82265066;BROKER_C;8;83,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-150;0,01558279;0,03058279;59,9416;60,5307;61,8607;63,1907;28,337;0,89492733;0,92234722;23754413;7635,13;8352,85;9101,46;3,5163;0;8352,85;551,34;-0,07227667;BROKER_A;8;83,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-100;0,02058279;0,03058279;59,9416;60,0598;61,1648;62,2698;24,3787;0,89492733;0,92234722;47541030;465131,44;467195,19;469292,44;98,272;425457,67;41737,52;1883;0,74045955;BROKER_C;6;87,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-100;0,02058279;0,03058279;59,9416;60,0598;61,1648;62,2698;24,3787;0,89492733;0,92234722;47541030;39673,77;41737,52;43834,77;8,7793;0;41737,52;1883;-0,15446779;BROKER_A;6;87,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-50;0,02558279;0,03058279;59,9416;60,0011;60,8811;61,7611;21,7656;0,89492733;0,92234722;95491058;608184,48;612820,73;617472,07;64,1757;427287,79;185532,94;5277,16;0,61061605;BROKER_B;4;92,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-50;0,02558279;0,03058279;59,9416;60,0011;60,8811;61,7611;21,7656;0,89492733;0,92234722;95491058;180896,69;185532,94;190184,28;19,4294;0;185532,94;5277,16;-0,28431128;COMPOSITE;4;92,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-25;0,02808279;0,03058279;59,9416;59,8133;60,5783;61,3433;20,6709;0,89492733;0,92234722;95816721;471858,56;476262,85;480670,3;49,7056;214372,51;261890,34;5759,33;0,53173237;BROKER_C;3;94,31;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;-25;0,02808279;0,03058279;59,9416;59,8133;60,5783;61,3433;20,6709;0,89492733;0,92234722;95816721;257486,05;261890,34;266297,79;27,3324;0;261890,34;5759,33;-0,36319497;BROKER_A;3;94,31;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;0;0,03058279;0,03058279;59,9416;59,467;60,122;60,777;19,6588;0,89492733;0,92234722;96215987;353819,34;357716,49;361613,64;37,1785;0;357716,49;5949,85;0,44746367;BROKER_A;3;96,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;0;0,03058279;0,03058279;59,9416;59,467;60,122;60,777;19,6588;0,89492733;0,92234722;96215987;353819,34;357716,49;361613,64;37,1785;0;357716,49;5949,85;-0,44746367;BROKER_C;3;96,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;25;0,03308279;0,03058279;59,9416;58,8782;59,6432;60,4082;18,7509;0,89492733;0,92234722;96681830;254382,73;258822,72;263266,05;26,7706;0;258822,72;5806,12;0,36189907;BROKER_B;3;94,31;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;25;0,03308279;0,03058279;59,9416;58,8782;59,6432;60,4082;18,7509;0,89492733;0,92234722;96681830;470690,76;475130,75;479574,08;49,1437;216308,03;258822,72;5806,12;-0,53302826;COMPOSITE;3;94,31;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;50;0,03558279;0,03058279;59,9416;58,3704;59,2504;60,1304;17,9611;0,89492733;0,92234722;97206054;175443,15;180132,5;184838,41;18,531;0;180132,5;5338,34;0,28016068;COMPOSITE;4;92,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;50;0,03558279;0,03058279;59,9416;58,3704;59,2504;60,1304;17,9611;0,89492733;0,92234722;97206054;610404,92;615094,27;619800,18;63,2774;434961,77;180132,5;5338,34;-0,61476666;BROKER_B;4;92,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;100;0,04058279;0,03058279;59,9416;57,973;59,078;60,183;16,7693;0,89492733;0,92234722;49195943;37121,08;39187,49;41291,15;7,9656;0;39187,49;1887,12;0,14696333;BROKER_C;6;87,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;100;0,04058279;0,03058279;59,9416;57,973;59,078;60,183;16,7693;0,89492733;0,92234722;49195943;477389,02;479455,43;481559,09;97,4583;440267,94;39187,49;1887,12;-0,74796401;BROKER_A;6;87,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+150-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;150;0,04558279;0,03058279;59,9416;58,0366;59,3666;60,6966;15,9002;0,89492733;0,92234722;24922599;6688,32;7378,66;8102,72;2,9606;0;7378,66;531,81;0,0647152;BROKER_C;8;83,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;150;0,04558279;0,03058279;59,9416;58,0366;59,3666;60,6966;15,9002;0,89492733;0,92234722;24922599;341247,05;341937,39;342661,44;137,1997;334558,73;7378,66;531,81;-0,83021214;BROKER_A;8;83,06;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+200-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;200;0,05058279;0,03058279;59,9416;57,606;59,161;60,716;15,0416;0,89492733;0,92234722;10101060;756,67;894,08;1045,95;0,8851;0;894,08;92,98;0,02280392;BROKER_B;9;78,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T1Y-M+200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;1Y;2030-06-10;1;200;0,05058279;0,03058279;59,9416;57,606;59,161;60,716;15,0416;0,89492733;0,92234722;10101060;181550,97;181688,37;181840,25;179,8706;180794,29;894,08;92,98;-0,87212342;COMPOSITE;9;78,56;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-200-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-200;0,01093533;0,03093533;63,4605;65,0836;66,6736;68,2636;36,2502;1,76268858;0,92234722;9890272;351662,45;352074,68;352517,47;355,9808;348669,39;3405,29;268,87;1,68927563;BROKER_C;9;78,49;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-200-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-200;0,01093533;0,03093533;63,4605;65,0836;66,6736;68,2636;36,2502;1,76268858;0,92234722;9890272;2993,06;3405,29;3848,08;3,4431;0;3405,29;268,87;-0,07341295;BROKER_A;9;78,49;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-150-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-150;0,01593533;0,03093533;63,4605;63,9794;65,3444;66,7094;29,4307;1,76268858;0,92234722;24415318;664902,12;666557,57;668274,89;273,0079;645549,03;21008,53;1235,64;1,5995838;COMPOSITE;8;82,99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-150-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-150;0,01593533;0,03093533;63,4605;63,9794;65,3444;66,7094;29,4307;1,76268858;0,92234722;24415318;19353,09;21008,53;22725,86;8,6047;0;21008,53;1235,64;-0,16310478;BROKER_B;8;82,99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-100-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-100;0,02093533;0,03093533;63,4605;63,6032;64,7432;65,8832;25,4406;1,76268858;0,92234722;48291845;944086,27;948559,82;953096,46;196,4224;851234,83;97324,98;3952,2;1,43436639;BROKER_A;6;87,49;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-100;0,02093533;0,03093533;63,4605;63,6032;64,7432;65,8832;25,4406;1,76268858;0,92234722;48291845;92851,43;97324,98;101861,63;20,1535;0;97324,98;3952,2;-0,32832218;BROKER_C;6;87,49;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-050-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-50;0,02593533;0,03093533;63,4605;63,5119;64,4269;65,3419;22,7454;1,76268858;0,92234722;95745482;1237801,2;1247438,66;1257103,64;130,2869;843847,34;403591,32;10547,98;1,18619643;BROKER_B;4;91,99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-50;0,02593533;0,03093533;63,4605;63,5119;64,4269;65,3419;22,7454;1,76268858;0,92234722;95745482;393953,86;403591,32;413256,3;42,1525;0;403591,32;10547,98;-0,57649215;BROKER_B;4;91,99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-025-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-25;0,02843533;0,03093533;63,4605;63,2725;64,0725;64,8725;21,603;1,76268858;0,92234722;95435273;964811,31;973874,6;982943,64;102,0456;420556,66;553317,94;11332,76;1,03842853;COMPOSITE;4;94,24;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M-025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;-25;0,02843533;0,03093533;63,4605;63,2725;64,0725;64,8725;21,603;1,76268858;0,92234722;95435273;544254,64;553317,94;562386,98;57,9783;0;553317,94;11332,76;-0,72426005;BROKER_B;4;94,24;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+000-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;0;0,03093533;0,03093533;63,4605;62,8878;63,5778;64,2678;20,5518;1,76268858;0,92234722;95205378;729245,67;737246,9;745248,13;77,4375;0;737246,9;11595,99;0,88134429;BROKER_B;3;96,49;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+000-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;0;0,03093533;0,03093533;63,4605;62,8878;63,5778;64,2678;20,5518;1,76268858;0,92234722;95205378;729245,67;737246,9;745248,13;77,4375;0;737246,9;11595,99;-0,88134429;COMPOSITE;3;96,49;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+025-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;25;0,03343533;0,03093533;63,4605;62,2955;63,0955;63,8955;19,6186;1,76268858;0,92234722;95059841;531097,03;540117,39;549143,73;56,8187;0;540117,39;11279,24;0,72186957;COMPOSITE;4;94,24;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+025-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;25;0,03343533;0,03093533;63,4605;62,2955;63,0955;63,8955;19,6186;1,76268858;0,92234722;95059841;949999,27;959019,62;968045,97;100,8859;418902,24;540117,39;11279,24;-1,040819;BROKER_B;4;94,24;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+050-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;50;0,03593533;0,03093533;63,4605;61,8216;62,7366;63,6516;18,8162;1,76268858;0,92234722;95001224;373301,58;382810,69;392349,23;40,2953;0;382810,69;10408,77;0,56883437;BROKER_B;4;91,99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+050-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;50;0,03593533;0,03093533;63,4605;61,8216;62,7366;63,6516;18,8162;1,76268858;0,92234722;95001224;1210589,44;1220098,56;1229637,09;128,4298;837287,86;382810,69;10408,77;-1,19385421;BROKER_B;4;91,99;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+100-PAYER;PAYER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;100;0,04093533;0,03093533;63,4605;61,5139;62,6539;63,7939;17,6064;1,76268858;0,92234722;47573661;83563,37;87849,99;92203,37;18,4661;0;87849,99;3789,86;0,31445807;BROKER_C;6;87,49;OK;20260610
2026-06-10;46183,6875;EUR;EUR_ESTR_OIS;EURO_SWAPTION_NORMAL_VOL;EUR-SWO-20260610-E3Y-T2Y-M+100-RECEIVER;RECEIVER;EUROPEAN;PHYSICAL;3Y;2029-06-10;3;2Y;2031-06-10;2;100;0,04093533;0,03093533;63,4605;61,5139;62,6539;63,7939;17,6064;1,76268858;0,92234722;47573661;922138,86;926425,48;930778,86;194,735;838575,49;87849,99;3789,86;-1,44823051;BROKER_A;6;87,49;OK;20260610
